orbit_type,season,season_key,epoch_utc,time_s,in_eclipse,+X_direct,+X_albedo,+X_ir,+X,-X_direct,-X_albedo,-X_ir,-X,+Y_direct,+Y_albedo,+Y_ir,+Y,-Y_direct,-Y_albedo,-Y_ir,-Y,+Z_direct,+Z_albedo,+Z_ir,+Z,-Z_direct,-Z_albedo,-Z_ir,-Z
noon,秋分,autumn,2026-09-21T00:18:00+00:00,1080.0,False,252.01303343578198,0.0,0.0,252.01303343578198,0.0,4.731600533634778e-16,1.8443735855184616e-15,2.3175336388819393e-15,0.0,0.0,0.0,0.0,0.5036885216196402,4.515620322278001e-16,1.760184695524588e-15,0.5036885216196424,102.86893251302179,14.454102832787704,56.34196140958283,173.66499675539234,0.0,0.0,0.0,0.0
noon,秋分,autumn,2026-09-21T00:18:30+00:00,1110.0,False,255.22187712191857,0.0,0.0,255.22187712191857,0.0,5.379494555641311e-16,2.1685708962291422e-15,2.7065203517932733e-15,0.0,0.0,0.0,0.0,0.5036885216196402,1.2409399743408003e-16,5.002451967352137e-16,0.5036885216196408,94.62758443623875,13.976544423059412,56.34196140958284,164.946090268881,0.0,0.0,0.0,0.0
noon,秋分,autumn,2026-09-21T00:19:00+00:00,1140.0,False,258.1612935696596,0.0,0.0,258.1612935696596,0.0,9.252771769139791e-16,3.863571338561861e-15,4.78884851547584e-15,0.0,0.0,0.0,0.0,0.5036885216196402,1.4720260264933433e-16,6.146566355981261e-16,0.503688521619641,86.28634191060131,13.493197465912523,56.34196140958284,156.12150078609668,0.0,0.0,0.0,0.0
noon,秋分,autumn,2026-09-21T00:19:30+00:00,1170.0,False,260.8281797579597,0.0,0.0,260.8281797579597,0.0,6.150680067198662e-16,2.6647656944815165e-15,3.2798337012013827e-15,0.0,0.0,0.0,0.0,0.5036885216196402,3.800542628166315e-16,1.646574932414723e-15,0.5036885216196422,77.85401044276823,13.004572210849627,56.34196140958284,147.2005440632007,0.0,0.0,0.0,0.0
noon,秋分,autumn,2026-09-21T00:20:00+00:00,1200.0,False,263.2197203647587,0.0,0.0,263.2197203647587,0.0,9.109535193930696e-16,4.10232205590517e-15,5.01327557529824e-15,0.0,0.0,0.0,0.0,0.5036885216196402,3.7435020840173726e-18,1.685821596674131e-17,0.5036885216196402,69.33949169824807,12.511184479455318,56.34196140958283,138.1926375872862,0.0,0.0,0.0,0.0
noon,秋分,autumn,2026-09-21T00:20:30+00:00,1230.0,False,265.33339073900225,0.0,0.0,265.33339073900225,0.0,6.111582028305741e-16,2.8662499595333832e-15,3.4774081623639576e-15,0.0,0.0,0.0,0.0,0.5036885216196402,4.540265015716187e-16,2.129323366240571e-15,0.5036885216196427,60.75177410427709,12.013555120864593,56.34196140958284,129.1072906347245,0.0,0.0,0.0,0.0
noon,秋分,autumn,2026-09-21T00:21:00+00:00,1260.0,False,267.1669595658117,7.550579466820346e-17,3.695332840725518e-16,267.1669595658117,0.0,0.0,0.0,0.0,0.0,3.075081377825183e-17,1.5049771018655577e-16,1.812485239648076e-16,0.5036885216196402,0.0,0.0,0.5036885216196402,52.099923361106214,11.512209461923797,56.34196140958284,119.95409423261285,0.0,0.0,0.0,0.0
noon,秋分,autumn,2026-09-21T00:21:30+00:00,1290.0,False,268.7184912219911,4.161736832401457e-17,2.1301535399110615e-16,268.7184912219911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5036885216196402,1.324882068487293e-16,6.781308722311483e-16,0.503688521619641,43.393072871714146,11.007676752624718,56.34196140958284,110.7427110339217,0.0,0.0,0.0,0.0
noon,秋分,autumn,2026-09-21T00:22:00+00:00,1320.0,False,269.9863478193856,0.0,0.0,269.9863478193856,0.0,3.859690666369804e-16,2.0709752659946637e-15,2.456944332631644e-15,0.0,0.0,0.0,0.0,0.5036885216196402,3.8683640780437054e-16,2.075629115901587e-15,0.5036885216196426,34.64041410004962,10.500489607397126,56.34196140958285,101.4828651170296,0.0,0.0,0.0,0.0
noon,秋分,autumn,2026-09-21T00:22:30+00:00,1350.0,False,270.96919093393245,0.0,0.0,270.96919093393245,0.0,8.343807840174353e-17,4.705213371660388e-16,5.539594155677824e-16,0.0,0.0,0.0,0.0,0.5036885216196402,1.6687684521596281e-16,9.410465564056442e-16,0.5036885216196413,25.851186867980655,9.9911834428496,56.34196140958284,92.1843317204131,0.0,0.0,0.0,0.0
