orbit_type,season,season_key,epoch_utc,time_s,in_eclipse,+X_direct,+X_albedo,+X_ir,+X,-X_direct,-X_albedo,-X_ir,-X,+Y_direct,+Y_albedo,+Y_ir,+Y,-Y_direct,-Y_albedo,-Y_ir,-Y,+Z_direct,+Z_albedo,+Z_ir,+Z,-Z_direct,-Z_albedo,-Z_ir,-Z
noon,夏至,summer,2026-06-21T00:29:00+00:00,1740.0,False,204.4515593079096,6.136392711473903e-16,4.0707465032554925e-15,204.4515593079096,0.0,0.0,0.0,0.0,0.0,1.9401406720220092e-16,1.2870461894803298e-15,1.4810602566825307e-15,14.673166668146283,0.0,0.0,14.673166668146283,0.0,8.493194087802147,56.34196140958285,64.835155497385,179.10080423184348,0.0,0.0,179.10080423184348
noon,夏至,summer,2026-06-21T00:29:30+00:00,1770.0,False,198.52526457513906,6.202343114095465e-16,4.114496534174803e-15,198.52526457513906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.673166668146283,3.2557873712776865e-17,2.1598169608979727e-16,14.673166668146283,0.0,8.493194087802147,56.34196140958285,64.835155497385,185.64820900105622,0.0,0.0,185.64820900105622
noon,夏至,summer,2026-06-21T00:30:00+00:00,1800.0,False,192.38939488590557,1.014736584964538e-15,6.731536912958835e-15,192.38939488590557,0.0,0.0,0.0,0.0,0.0,1.5138154210950853e-16,1.0042314958875767e-15,1.1556130379970852e-15,14.673166668146283,0.0,0.0,14.673166668146283,0.0,8.493194087802147,56.34196140958285,64.835155497385,191.99963259174194,0.0,0.0,191.99963259174194
noon,夏至,summer,2026-06-21T00:30:30+00:00,1830.0,False,186.0504276254716,1.2413316282725235e-15,8.234718054668155e-15,186.0504276254716,0.0,0.0,0.0,0.0,0.0,1.417157586662815e-16,9.401108373789225e-16,1.0818265960452041e-15,14.673166668146283,0.0,0.0,14.673166668146283,0.0,8.493194087802147,56.34196140958285,64.835155497385,198.14837006725028,0.0,0.0,198.14837006725028
noon,夏至,summer,2026-06-21T00:31:00+00:00,1860.0,False,179.51505458085217,7.220777763042244e-16,4.790103438902803e-15,179.51505458085217,0.0,0.0,0.0,0.0,0.0,1.379104013632038e-16,9.14866943020309e-16,1.0527773443835127e-15,14.673166668146283,0.0,0.0,14.673166668146283,0.0,8.493194087802147,56.34196140958285,64.835155497385,204.08793045832599,0.0,0.0,204.08793045832599
noon,夏至,summer,2026-06-21T00:31:30+00:00,1890.0,False,172.79017487657026,4.0744856601126466e-16,2.7029232047771527e-15,172.79017487657026,0.0,0.0,0.0,0.0,0.0,2.9049255051008974e-16,1.9270629990802644e-15,2.217555549590354e-15,14.673166668146283,0.0,0.0,14.673166668146283,0.0,8.493194087802149,56.341961409582865,64.83515549738502,209.81204361535848,0.0,0.0,209.81204361535848
noon,夏至,summer,2026-06-21T00:32:00+00:00,1920.0,False,165.88288769153542,1.0552345769146034e-15,7.000191588223256e-15,165.88288769153542,0.0,0.0,0.0,0.0,0.0,1.240227894625332e-16,8.227396131029811e-16,9.467624025655143e-16,14.673166668146283,0.0,0.0,14.673166668146283,0.0,8.493194087802147,56.34196140958285,64.835155497385,215.31466682752077,0.0,0.0,215.31466682752077
noon,夏至,summer,2026-06-21T00:32:30+00:00,1950.0,False,158.8004847647319,3.77751446448064e-16,2.5059191157255853e-15,158.8004847647319,0.0,0.0,0.0,0.0,0.0,1.8591797424574964e-16,1.2333385086943825e-15,1.419256482940132e-15,14.673166668146283,0.0,0.0,14.673166668146283,0.0,8.493194087802147,56.34196140958285,64.835155497385,220.58999120181082,0.0,0.0,220.58999120181082
noon,夏至,summer,2026-06-21T00:33:00+00:00,1980.0,False,151.55044269763002,1.9311073010364153e-15,1.2810536519943474e-14,151.55044269763002,0.0,0.0,0.0,0.0,0.0,1.0818560632516447e-16,7.176792610213495e-16,8.25864867346514e-16,14.673166668146283,0.0,0.0,14.673166668146283,0.0,8.493194087802147,56.34196140958285,64.835155497385,225.63244779526093,0.0,0.0,225.63244779526093
noon,夏至,summer,2026-06-21T00:33:30+00:00,2010.0,False,144.14041506144588,7.19117221551957e-16,4.770463776853542e-15,144.14041506144588,0.0,0.0,0.0,0.0,0.0,1.2396074510540477e-16,8.223280246312149e-16,9.462887697366197e-16,14.673166668146283,0.0,0.0,14.673166668146283,0.0,8.493194087802147,56.34196140958285,64.835155497385,230.43671349384178,0.0,0.0,230.43671349384178
noon,夏至,summer,2026-06-21T00:34:00+00:00,2040.0,False,136.5782243175801,9.356511624389036e-16,6.206901801840949e-15,136.5782243175801,0.0,0.0,0.0,0.0,0.0,1.6806414407791925e-16,1.1149001685446102e-15,1.2829643126225295e-15,14.673166668146283,0.0,0.0,14.673166668146283,0.0,8.493194087802143,56.34196140958284,64.83515549738497,234.9977166318549,0.0,0.0,234.9977166318549
noon,夏至,summer,2026-06-21T00:34:30+00:00,2070.0,False,128.87185355976806,6.78538457747147e-16,4.501273279061583e-15,128.87185355976806,0.0,0.0,0.0,0.0,0.0,8.757924949716888e-17,5.809812709374488e-16,6.685605204346177e-16,14.673166668146283,0.0,0.0,14.673166668146283,0.0,8.493194087802143,56.34196140958284,64.83515549738497,239.31064234588166,0.0,0.0,239.31064234588166
noon,夏至,summer,2026-06-21T00:35:00+00:00,2100.0,False,121.02943808665549,1.0961848415065051e-15,7.271846539646389e-15,121.0294380866555,0.0,0.0,0.0,0.0,0.0,1.8270773391659789e-16,1.2120424880370516e-15,1.3947502219536495e-15,14.673166668146283,0.0,0.0,14.673166668146283,0.0,8.493194087802147,56.34196140958285,64.835155497385,243.3709376576366,0.0,0.0,243.3709376576366
